User   ID,Date Created,Tweet Text,Tweet URL
1742024779530657792,2025-01-02 07:09:58+00:00,"Gas bumi adalah solusi energi bersih yang terjangkau untuk rakyat Indonesia. ✨

#BUMNuntukIndonesia
#GASuntukRakyat
#Pertamina
#EnergizingYou https://t.co/lBoFO67HSa",https://twitter.com/twitter/status/1874714737919078611
218665104,2025-01-02 07:09:47+00:00,"Mari babat hutan, tanam sawit. Kata presiden, eh penguasaha. Eh entahlah... ini pembisiknya, apa akademisi dr kampus itu yg dulu usulin sawit sebagai tanaman hutan? https://t.co/ekIb5Av3pL",https://twitter.com/twitter/status/1874714691907551564
1311183942037327872,2025-01-02 07:04:18+00:00,Sederet Investasi Konglomerat Ramaikan Transisi Energi 2025 https://t.co/bFSUJXrv1b . ',https://twitter.com/twitter/status/1874713312233197694
1582972008479920129,2025-01-02 07:03:34+00:00,"15 Isu Transisi Energi 2025: Sentimen EV hingga Kembalinya Nuklir

https://t.co/YIoRqfxvi9",https://twitter.com/twitter/status/1874713127973183937
1582972008479920129,2025-01-02 07:02:28+00:00,"ESDM: Kepmen Biodiesel B40 Rampung Pekan Ini

https://t.co/9keK5FCjCZ",https://twitter.com/twitter/status/1874712851312722428
1811946686065135616,2025-01-02 07:00:31+00:00,"Jika hutan dibabat kemana orang hutan hewan liar lain tinggal pak? Orang hutan tinggal di pohon yg tinggi bukan di kelapa sawit. Yg bergelantungan di pohon sawit itu horang kaya. 
https://t.co/vtK86nL2vc",https://twitter.com/twitter/status/1874712358783987797
438056246,2025-01-02 06:57:10+00:00,Mitigasi bencana nya gimana gess ? Bukan vegetasi hutan mangrove dan konservasi alam malah deforestasi sawit wkwkwk. https://t.co/fta4eZloSw,https://twitter.com/twitter/status/1874711514667798568
1594506953711316993,2025-01-02 06:54:10+00:00,"Gas Bumi untuk Rakyat Gas bumi adalah solusi energi bersih yang terjangkau untuk rakyat Indonesia. ✨Dengan kebijakan Bebas PPN sesuai PP No. 49 Tahun 2022. 
#BUMNuntukIndonesia #GASuntukRakyat #Pertamina #EnergizingYou https://t.co/H3uR5Ljh20",https://twitter.com/twitter/status/1874710759248380247
1607182570453860353,2025-01-02 06:47:27+00:00,ngeliat video deforestasi aja menurut gue udah sama merindingnya pas gue ngeliat video pembunuhan/kecelakaan :( ga sanggup https://t.co/eIRL8OrmNl,https://twitter.com/twitter/status/1874709068759400581
1248255233433546754,2025-01-02 06:44:04+00:00,"Keputusan Menteri ESDM Nomor 348.K/TL.01/MEM.L/2024 tentang Pemberian Diskon Biaya Listrik Untuk Konsumen Rumah Tangga PT Perusahaan Listrik Negara (Persero), pemberian diskon 50% diberikan kepada pelanggan rumah tangga PT PLN (Persero) daya 450 VA, 900 VA, 1.300 VA, dan 2.200 VA https://t.co/9Ceezd2ajj",https://twitter.com/twitter/status/1874708217181376741
